"id","nome","source_folder","tags_secundarias","quantidade_secundarias","status"
"media_7b503d2a8076d19a1fe3","Rosca de punho com barra atrás do corpo","C:\Users\bruno\Downloads\Exercicios renomeados\Rosca de punho com barra atrás do corpo","Barra | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_e752d97b37ad86854c20","Rosca de punho com halteres","C:\Users\bruno\Downloads\Exercicios renomeados\Rosca de punho com halteres","Halteres | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_e6aef15d98655531dfef","Rosca de punho neutra com halteres","C:\Users\bruno\Downloads\Exercicios renomeados\Rosca de punho neutra com halteres","Halteres | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_b880c806fc403eeaa508","Rosca direta com barra","C:\Users\bruno\Downloads\Exercicios renomeados\Rosca direta com barra","Barra | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_e5b11e6e45dac250592e","Rosca martelo com garrafas de água","C:\Users\bruno\Downloads\Exercicios renomeados\Rosca martelo com garrafas de água","Halteres | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_879ec42b4f9065b8f003","Rosca Scott com halteres","C:\Users\bruno\Downloads\Exercicios renomeados\Rosca Scott com halteres","Halteres | Banco | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_a639132cfeb9bf6b0eb4","Rosca Scott martelo com halteres","C:\Users\bruno\Downloads\Exercicios renomeados\Rosca Scott martelo com halteres","Halteres | Banco | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_35ca16a56567e36edeae","Rotação de pés e tornozelos","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação de pés e tornozelos","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_d45a11e4795e9b245e22","Rotação de tronco deitado","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação de tronco deitado","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_321a0280062adb38942c","Rotação de tronco em pé","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação de tronco em pé","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_eb53b0d480c200689e9d","Rotação de tronco no cabo em pé","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação de tronco no cabo em pé","Polia/Cabo | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_047347a875a19dc57ee2","Rotação externa cubana com halteres","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação externa cubana com halteres","Halteres | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_e6cf319fc09c6faad2eb","Rotação externa de ombro com halter apoiado no banco","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação externa de ombro com halter apoiado no banco","Halteres | Banco | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_b4daed909a2373f32ece","Rotação externa de ombro meio ajoelhado no cabo","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação externa de ombro meio ajoelhado no cabo","Polia/Cabo | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_947fd75865198dafd60a","Rotação externa de ombro no cabo","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação externa de ombro no cabo","Polia/Cabo | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_f76439f6795fab16f382","Rotação externa do quadril sentado com elástico","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação externa do quadril sentado com elástico","Elástico | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_57fd4837f3d51f5c51f8","Rotação externa do tornozelo com elástico","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação externa do tornozelo com elástico","Elástico | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_e5e17ae4254e8c9b5b29","Rotação interna de ombro no cabo","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação interna de ombro no cabo","Polia/Cabo | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_7722f763275b439c9833","Rotação interna de ombro sentado no cabo","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação interna de ombro sentado no cabo","Polia/Cabo | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_a0827fa0625c2576a452","Rotação interna do quadril sentado com elástico","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação interna do quadril sentado com elástico","Elástico | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_ac3e58b4be3f47ccf5a7","Rotação landmine","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação landmine","Barra | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_962e032c8b1f8d4994db","Rotação torácica ajoelhado para trás","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação torácica ajoelhado para trás","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_f5d1a24976fa41b0b86b","Rotação torácica em quatro apoios","C:\Users\bruno\Downloads\Exercicios renomeados\Rotação torácica em quatro apoios","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_e1af88165942a956c0e5","Salto agrupado","C:\Users\bruno\Downloads\Exercicios renomeados\Salto agrupado","Cardio | Sem aparelhos | Casa","3","COM_SECUNDARIAS_NO_TXT"
"media_5593336e85c3dd9a8d0b","Salto de elevação pélvica unilateral","C:\Users\bruno\Downloads\Exercicios renomeados\Salto de elevação pélvica unilateral","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
"media_6c12c4b336b682ac2b70","Salto dividido com halteres","C:\Users\bruno\Downloads\Exercicios renomeados\Salto dividido com halteres","Halteres | Cardio | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_b88cadc46f0d4d95866c","Salto em distância","C:\Users\bruno\Downloads\Exercicios renomeados\Salto em distância","Cardio | Sem aparelhos | Casa","3","COM_SECUNDARIAS_NO_TXT"
"media_3767fd56a9b4327ddab3","Salto em distância unilateral","C:\Users\bruno\Downloads\Exercicios renomeados\Salto em distância unilateral","Cardio | Sem aparelhos | Casa","3","COM_SECUNDARIAS_NO_TXT"
"media_34a3bac127420a027db9","Salto em profundidade para obstáculo","C:\Users\bruno\Downloads\Exercicios renomeados\Salto em profundidade para obstáculo","Cardio | Sem aparelhos | Casa","3","COM_SECUNDARIAS_NO_TXT"
"media_822f58a7c4a32e70fa16","Salto na caixa","C:\Users\bruno\Downloads\Exercicios renomeados\Salto na caixa","Step/Caixa | Cardio | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_0673631de2491887fe9c","Salto na caixa com uma perna","C:\Users\bruno\Downloads\Exercicios renomeados\Salto na caixa com uma perna","Step/Caixa | Cardio | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_03b364bea968093e78f0","Salto para trás","C:\Users\bruno\Downloads\Exercicios renomeados\Salto para trás","Cardio | Sem aparelhos | Casa","3","COM_SECUNDARIAS_NO_TXT"
"media_1c6ee613b14e0d609951","Salto pliométrico em zigue-zague","C:\Users\bruno\Downloads\Exercicios renomeados\Salto pliométrico em zigue-zague","Cardio | Sem aparelhos | Casa","3","COM_SECUNDARIAS_NO_TXT"
"media_e783592a49ae91e7c8d5","Salto vertical com alcance","C:\Users\bruno\Downloads\Exercicios renomeados\Salto vertical com alcance","Cardio | Sem aparelhos | Casa","3","COM_SECUNDARIAS_NO_TXT"
"media_9ef93caff4c0341a7ed3","Saltos com joelho alto","C:\Users\bruno\Downloads\Exercicios renomeados\Saltos com joelho alto","Cardio | Sem aparelhos | Casa","3","COM_SECUNDARIAS_NO_TXT"
"media_2c5ba862da064babb4b0","Saltos de potência","C:\Users\bruno\Downloads\Exercicios renomeados\Saltos de potência","Cardio | Sem aparelhos | Casa","3","COM_SECUNDARIAS_NO_TXT"
"media_3928f40d2fcdc598b8ce","Scott press","C:\Users\bruno\Downloads\Exercicios renomeados\Scott press","Banco | Tríceps | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_40e4027e63f8c7d6a93f","SkiErg","C:\Users\bruno\Downloads\Exercicios renomeados\SkiErg","Máquina | Academia | Corpo inteiro","3","COM_SECUNDARIAS_NO_TXT"
"media_15a3e6747708fe4ff506","Slam com bola medicinal","C:\Users\bruno\Downloads\Exercicios renomeados\Slam com bola medicinal","Bola | Cardio | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_50433dffe9620f1c1c7c","Snatch balance","C:\Users\bruno\Downloads\Exercicios renomeados\Snatch balance","Barra | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_2ea19f883edf7070ca88","Snatch com barra","C:\Users\bruno\Downloads\Exercicios renomeados\Snatch com barra","Barra | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_e52590311864636df066","Snatch unilateral com halter","C:\Users\bruno\Downloads\Exercicios renomeados\Snatch unilateral com halter","Halteres | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_46780e150c2ffee4f8ff","Socos","C:\Users\bruno\Downloads\Exercicios renomeados\Socos","Sem aparelhos | Casa | Corpo inteiro","3","COM_SECUNDARIAS_NO_TXT"
"media_5b3d146a48af410dfd5c","Sprint na bicicleta ergométrica","C:\Users\bruno\Downloads\Exercicios renomeados\Sprint na bicicleta ergométrica","Máquina | Bicicleta | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_3ff2e34a5c3aed66a8d6","Squat thrust (agachamento para prancha)","C:\Users\bruno\Downloads\Exercicios renomeados\Squat thrust (agachamento para prancha)","Cardio | Sem aparelhos | Casa","3","COM_SECUNDARIAS_NO_TXT"
"media_25603c4c184000fe46be","Step-down unilateral","C:\Users\bruno\Downloads\Exercicios renomeados\Step-down unilateral","Step/Caixa | Glúteos | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_67bfb91c8acba912cb26","Step-up com elevação do joelho","C:\Users\bruno\Downloads\Exercicios renomeados\Step-up com elevação do joelho","Step/Caixa | Glúteos | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_a9eebdc43bbaa0da601e","Step-up com elástico","C:\Users\bruno\Downloads\Exercicios renomeados\Step-up com elástico","Elástico | Step/Caixa | Glúteos","3","COM_SECUNDARIAS_NO_TXT"
"media_bfe1cffc4cf02b0a65a7","Step-up com equilíbrio e rosca bíceps","C:\Users\bruno\Downloads\Exercicios renomeados\Step-up com equilíbrio e rosca bíceps","Step/Caixa | Academia","2","COM_SECUNDARIAS_NO_TXT"
"media_21d252fe7df4de8b01a6","Step-up com halteres","C:\Users\bruno\Downloads\Exercicios renomeados\Step-up com halteres","Halteres | Step/Caixa | Glúteos","3","COM_SECUNDARIAS_NO_TXT"
"media_c68a7f9f79457c36453e","Step-up com rotação e joelho ao cotovelo","C:\Users\bruno\Downloads\Exercicios renomeados\Step-up com rotação e joelho ao cotovelo","Step/Caixa | Glúteos | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_a95dd7df569e4fa31ed5","Step-up lateral","C:\Users\bruno\Downloads\Exercicios renomeados\Step-up lateral","Step/Caixa | Glúteos | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_2d38aee402705afccb8f","Step-up lateral com halteres","C:\Users\bruno\Downloads\Exercicios renomeados\Step-up lateral com halteres","Halteres | Step/Caixa | Glúteos","3","COM_SECUNDARIAS_NO_TXT"
"media_118ff8b2ba6ba026f180","Step-up no banco com barra","C:\Users\bruno\Downloads\Exercicios renomeados\Step-up no banco com barra","Barra | Banco | Step/Caixa","3","COM_SECUNDARIAS_NO_TXT"
"media_c60d0677040259b02da3","Stiff com halteres","C:\Users\bruno\Downloads\Exercicios renomeados\Stiff com halteres","Halteres | Glúteos | Academia","3","COM_SECUNDARIAS_NO_TXT"
"media_bdb2c36c305132520848","Super-homem","C:\Users\bruno\Downloads\Exercicios renomeados\Super-homem","Sem aparelhos | Casa","2","COM_SECUNDARIAS_NO_TXT"
