"id","source_folder","campo","valor_antes","valor_source","valor_depois","status"
"media_3051376b2de09cafe7a1","C:\Users\bruno\Downloads\Exercicios renomeados\Extensão de tríceps unilateral com halter sentado","tags_compatibilidade","Tríceps","Tríceps | Halteres | Academia","Tríceps | Halteres | Academia","CORRIGIDO"
"media_a764e659f2e02a06009a","C:\Users\bruno\Downloads\Exercicios renomeados\Extensão e recolhimento de pernas deitado","tag_principal","Abdômen/Core","Corpo inteiro","Corpo inteiro","CORRIGIDO"
"media_a764e659f2e02a06009a","C:\Users\bruno\Downloads\Exercicios renomeados\Extensão e recolhimento de pernas deitado","tags_compatibilidade","Abdômen/Core | Sem aparelhos | Casa","Corpo inteiro | Sem aparelhos | Casa","Corpo inteiro | Sem aparelhos | Casa","CORRIGIDO"
"media_12dc8f2fd4d64b75b8b1","C:\Users\bruno\Downloads\Exercicios renomeados\Extensão unilateral de perna","tags_secundarias","Academia","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_12dc8f2fd4d64b75b8b1","C:\Users\bruno\Downloads\Exercicios renomeados\Extensão unilateral de perna","tags_compatibilidade","Quadríceps","Quadríceps | Sem aparelhos | Casa","Quadríceps | Sem aparelhos | Casa","CORRIGIDO"
"media_b9216a3c1d353a676e99","C:\Users\bruno\Downloads\Exercicios renomeados\Face pull","tags_secundarias","Corda | Academia","Polia/Cabo | Academia","Polia/Cabo | Academia","CORRIGIDO"
"media_b9216a3c1d353a676e99","C:\Users\bruno\Downloads\Exercicios renomeados\Face pull","tags_compatibilidade","Costas","Costas | Polia/Cabo | Academia","Costas | Polia/Cabo | Academia","CORRIGIDO"
"media_20df8f8b99d4bd167911","C:\Users\bruno\Downloads\Exercicios renomeados\Fire hydrant","tags_secundarias","Casa | Academia","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_20df8f8b99d4bd167911","C:\Users\bruno\Downloads\Exercicios renomeados\Fire hydrant","tags_compatibilidade","Glúteos","Glúteos | Sem aparelhos | Casa","Glúteos | Sem aparelhos | Casa","CORRIGIDO"
"media_dd51385df295bad4d4c7","C:\Users\bruno\Downloads\Exercicios renomeados\Fire hydrant com elástico","tags_secundarias","Academia | Casa","Elástico | Academia","Elástico | Academia","CORRIGIDO"
"media_dd51385df295bad4d4c7","C:\Users\bruno\Downloads\Exercicios renomeados\Fire hydrant com elástico","tags_compatibilidade","Glúteos","Glúteos | Elástico | Academia","Glúteos | Elástico | Academia","CORRIGIDO"
"media_36924520d5d0f6fb57a4","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão alternada de ombros na parede","tags_secundarias","Casa | Academia","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_36924520d5d0f6fb57a4","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão alternada de ombros na parede","tags_compatibilidade","Corpo inteiro","Corpo inteiro | Sem aparelhos | Casa","Corpo inteiro | Sem aparelhos | Casa","CORRIGIDO"
"media_cdef662b84598539d694","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão cervical deitado com peso","tags_secundarias","Academia","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_cdef662b84598539d694","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão cervical deitado com peso","tags_compatibilidade","Pescoço","Pescoço | Sem aparelhos | Casa","Pescoço | Sem aparelhos | Casa","CORRIGIDO"
"media_9752000c22d7659a7f83","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão cervical deitado com peso - variação 2","tags_secundarias","Academia","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_9752000c22d7659a7f83","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão cervical deitado com peso - variação 2","tags_compatibilidade","Pescoço","Pescoço | Sem aparelhos | Casa","Pescoço | Sem aparelhos | Casa","CORRIGIDO"
"media_ad91aab2e92471d84a6d","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão cervical sentado no cabo com arnês","tags_secundarias","Banco | Academia","Polia/Cabo | Academia","Polia/Cabo | Academia","CORRIGIDO"
"media_ad91aab2e92471d84a6d","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão cervical sentado no cabo com arnês","tags_compatibilidade","Pescoço","Pescoço | Polia/Cabo | Academia","Pescoço | Polia/Cabo | Academia","CORRIGIDO"
"media_5312e0a540c55f9cc07a","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão com barras de apoio","tags_secundarias","Academia | Casa","Barra | Tríceps | Academia","Tríceps | Barra | Academia","CORRIGIDO"
"media_5312e0a540c55f9cc07a","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão com barras de apoio","tags_compatibilidade","Peito","Peito | Barra | Tríceps | Academia","Peito | Barra | Tríceps | Academia","CORRIGIDO"
"media_a351d08b046238041cd0","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão com bola medicinal","tags_secundarias","Academia | Casa","Bola | Tríceps | Academia","Tríceps | Bola | Academia","CORRIGIDO"
"media_a351d08b046238041cd0","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão com bola medicinal","tags_compatibilidade","Peito","Peito | Bola | Tríceps | Academia","Peito | Bola | Tríceps | Academia","CORRIGIDO"
"media_6a1a9619b5be5420ad21","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão com joelhos apoiados","tags_secundarias","","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_6a1a9619b5be5420ad21","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão com joelhos apoiados","tags_compatibilidade","Corpo inteiro","Corpo inteiro | Sem aparelhos | Casa","Corpo inteiro | Sem aparelhos | Casa","CORRIGIDO"
"media_d2feaa2e6c6cba5f0325","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão com palmas","tags_secundarias","Casa | Academia","Tríceps | Sem aparelhos | Casa","Tríceps | Sem aparelhos | Casa","CORRIGIDO"
"media_d2feaa2e6c6cba5f0325","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão com palmas","tags_compatibilidade","Peito","Peito | Tríceps | Sem aparelhos | Casa","Peito | Tríceps | Sem aparelhos | Casa","CORRIGIDO"
"media_16ab1dbc47f2fa998db3","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão com toque no peito","tags_secundarias","Casa | Academia","Tríceps | Sem aparelhos | Casa","Tríceps | Sem aparelhos | Casa","CORRIGIDO"
"media_16ab1dbc47f2fa998db3","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão com toque no peito","tags_compatibilidade","Peito","Peito | Tríceps | Sem aparelhos | Casa","Peito | Tríceps | Sem aparelhos | Casa","CORRIGIDO"
"media_14ee0cd648b8169f0532","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão com toque no pé","tags_secundarias","Casa | Academia","Tríceps | Sem aparelhos | Casa","Tríceps | Sem aparelhos | Casa","CORRIGIDO"
"media_14ee0cd648b8169f0532","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão com toque no pé","tags_compatibilidade","Peito","Peito | Tríceps | Sem aparelhos | Casa","Peito | Tríceps | Sem aparelhos | Casa","CORRIGIDO"
"media_aeafac67eab0c40c0945","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão cruzada","tags_secundarias","Academia | Casa | Ao ar livre","Tríceps | Sem aparelhos | Casa","Tríceps | Sem aparelhos | Casa","CORRIGIDO"
"media_aeafac67eab0c40c0945","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão cruzada","tags_compatibilidade","Peito","Peito | Tríceps | Sem aparelhos | Casa","Peito | Tríceps | Sem aparelhos | Casa","CORRIGIDO"
"media_4ee02330e3762d5a169f","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão de braços","tags_secundarias","Academia | Casa | Ao ar livre","Tríceps | Sem aparelhos | Casa","Tríceps | Sem aparelhos | Casa","CORRIGIDO"
"media_4ee02330e3762d5a169f","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão de braços","tags_compatibilidade","Peito","Peito | Tríceps | Sem aparelhos | Casa","Peito | Tríceps | Sem aparelhos | Casa","CORRIGIDO"
"media_205c839f8b5f19977fd5","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão de braços na bola suíça","tags_secundarias","Academia | Casa","Bola | Tríceps | Academia","Tríceps | Bola | Academia","CORRIGIDO"
"media_205c839f8b5f19977fd5","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão de braços na bola suíça","tags_compatibilidade","Peito","Peito | Bola | Tríceps | Academia","Peito | Bola | Tríceps | Academia","CORRIGIDO"
"media_1cbe6256bdbf2f21ce88","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão de joelho com deslizamento do calcanhar","tags_secundarias","Casa | Academia","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_1cbe6256bdbf2f21ce88","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão de joelho com deslizamento do calcanhar","tags_compatibilidade","Posterior de coxa","Posterior de coxa | Sem aparelhos | Casa","Posterior de coxa | Sem aparelhos | Casa","CORRIGIDO"
"media_2f144a2ee74fb0466828","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão de joelhos ajoelhado na máquina","tags_secundarias","Academia","Máquina | Academia","Máquina | Academia","CORRIGIDO"
"media_2f144a2ee74fb0466828","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão de joelhos ajoelhado na máquina","tags_compatibilidade","Posterior de coxa","Posterior de coxa | Máquina | Academia","Posterior de coxa | Máquina | Academia","CORRIGIDO"
"media_3cab195f3a79ae6d170c","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão de joelhos com toalha","tags_secundarias","Casa | Academia","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_3cab195f3a79ae6d170c","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão de joelhos com toalha","tags_compatibilidade","Posterior de coxa","Posterior de coxa | Sem aparelhos | Casa","Posterior de coxa | Sem aparelhos | Casa","CORRIGIDO"
"media_e017f8f67ab2aa6b51d3","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão de joelhos declinada com halter","tags_secundarias","Academia","Halteres | Academia","Halteres | Academia","CORRIGIDO"
"media_e017f8f67ab2aa6b51d3","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão de joelhos declinada com halter","tags_compatibilidade","Posterior de coxa","Posterior de coxa | Halteres | Academia","Posterior de coxa | Halteres | Academia","CORRIGIDO"
"media_d136b22673894c4ad9a8","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão de joelhos deitado com halter","tags_secundarias","Academia","Halteres | Academia","Halteres | Academia","CORRIGIDO"
"media_d136b22673894c4ad9a8","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão de joelhos deitado com halter","tags_compatibilidade","Posterior de coxa","Posterior de coxa | Halteres | Academia","Posterior de coxa | Halteres | Academia","CORRIGIDO"
"media_bf7dcd05de3fcbcbe200","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão de joelhos deitado na máquina","tags_secundarias","Academia","Máquina | Academia","Máquina | Academia","CORRIGIDO"
"media_bf7dcd05de3fcbcbe200","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão de joelhos deitado na máquina","tags_compatibilidade","Posterior de coxa","Posterior de coxa | Máquina | Academia","Posterior de coxa | Máquina | Academia","CORRIGIDO"
"media_c95c01dfe332cc066b32","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão de joelhos na bola suíça","tags_secundarias","Casa | Academia","Bola | Academia","Bola | Academia","CORRIGIDO"
"media_c95c01dfe332cc066b32","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão de joelhos na bola suíça","tags_compatibilidade","Posterior de coxa","Posterior de coxa | Bola | Academia","Posterior de coxa | Bola | Academia","CORRIGIDO"
"media_086cebe84a251fe4c88f","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão de joelhos sentado na máquina","tags_secundarias","Academia","Máquina | Academia","Máquina | Academia","CORRIGIDO"
"media_086cebe84a251fe4c88f","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão de joelhos sentado na máquina","tags_compatibilidade","Posterior de coxa","Posterior de coxa | Máquina | Academia","Posterior de coxa | Máquina | Academia","CORRIGIDO"
"media_afccb696f72c457a9f80","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão de ombro ajoelhado no cabo","tags_secundarias","Academia","Polia/Cabo | Academia","Polia/Cabo | Academia","CORRIGIDO"
"media_afccb696f72c457a9f80","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão de ombro ajoelhado no cabo","tags_compatibilidade","Ombros","Ombros | Polia/Cabo | Academia","Ombros | Polia/Cabo | Academia","CORRIGIDO"
"media_b1e9e13c8cd64549a889","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão declinada","tags_secundarias","Banco | Casa | Academia","Tríceps | Sem aparelhos | Casa","Tríceps | Sem aparelhos | Casa","CORRIGIDO"
"media_b1e9e13c8cd64549a889","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão declinada","tags_compatibilidade","Peito","Peito | Tríceps | Sem aparelhos | Casa","Peito | Tríceps | Sem aparelhos | Casa","CORRIGIDO"
"media_362ad10d865d69256e17","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão declinada na bola suíça","tags_secundarias","Casa | Academia","Bola | Tríceps | Academia","Tríceps | Bola | Academia","CORRIGIDO"
"media_362ad10d865d69256e17","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão declinada na bola suíça","tags_compatibilidade","Peito","Peito | Bola | Tríceps | Academia","Peito | Bola | Tríceps | Academia","CORRIGIDO"
"media_af3167e6617f830935dc","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão diamante","tags_secundarias","Academia | Casa | Ao ar livre","Tríceps | Sem aparelhos | Casa","Tríceps | Sem aparelhos | Casa","CORRIGIDO"
"media_af3167e6617f830935dc","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão diamante","tags_compatibilidade","Peito","Peito | Tríceps | Sem aparelhos | Casa","Peito | Tríceps | Sem aparelhos | Casa","CORRIGIDO"
"media_40687f2cc4fff4fdda4f","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão hindu","tags_secundarias","Academia | Casa | Ao ar livre","Tríceps | Sem aparelhos | Casa","Tríceps | Sem aparelhos | Casa","CORRIGIDO"
"media_40687f2cc4fff4fdda4f","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão hindu","tags_compatibilidade","Peito","Peito | Tríceps | Sem aparelhos | Casa","Peito | Tríceps | Sem aparelhos | Casa","CORRIGIDO"
"media_4f5678671b2f3a25427a","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão inclinada","tags_secundarias","Academia | Casa","Tríceps | Sem aparelhos | Casa","Tríceps | Sem aparelhos | Casa","CORRIGIDO"
"media_4f5678671b2f3a25427a","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão inclinada","tags_compatibilidade","Peito","Peito | Tríceps | Sem aparelhos | Casa","Peito | Tríceps | Sem aparelhos | Casa","CORRIGIDO"
"media_8154cd5b4b68059982bd","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão lateral de pescoço na máquina com anilhas","tags_secundarias","Academia","Anilhas | Máquina | Academia","Anilhas | Máquina | Academia","CORRIGIDO"
"media_8154cd5b4b68059982bd","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão lateral de pescoço na máquina com anilhas","tags_compatibilidade","Pescoço","Pescoço | Anilhas | Máquina | Academia","Pescoço | Anilhas | Máquina | Academia","CORRIGIDO"
"media_a22ca9e10b2f91a84255","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão lateral do pescoço com peso","tags_secundarias","Banco | Academia","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_a22ca9e10b2f91a84255","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão lateral do pescoço com peso","tags_compatibilidade","Pescoço","Pescoço | Sem aparelhos | Casa","Pescoço | Sem aparelhos | Casa","CORRIGIDO"
"media_d765417591c0eb623e40","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão lateral do tronco com halter","tags_secundarias","Academia","Halteres | Academia","Halteres | Academia","CORRIGIDO"
"media_d765417591c0eb623e40","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão lateral do tronco com halter","tags_compatibilidade","Abdômen/Core","Abdômen/Core | Halteres | Academia","Abdômen/Core | Halteres | Academia","CORRIGIDO"
"media_d82c28818ce54820097f","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão lateral do tronco em pé","tags_secundarias","Casa | Academia","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_d82c28818ce54820097f","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão lateral do tronco em pé","tags_compatibilidade","Abdômen/Core","Abdômen/Core | Sem aparelhos | Casa","Abdômen/Core | Sem aparelhos | Casa","CORRIGIDO"
"media_853b07ac97a1f24cc9c1","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão lateral do tronco no banco romano","tags_secundarias","Academia","Banco | Academia","Banco | Academia","CORRIGIDO"
"media_853b07ac97a1f24cc9c1","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão lateral do tronco no banco romano","tags_compatibilidade","Abdômen/Core","Abdômen/Core | Banco | Academia","Abdômen/Core | Banco | Academia","CORRIGIDO"
"media_2adda7260fd910c013c3","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão na parada de mão","tags_secundarias","Casa | Academia","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
"media_2adda7260fd910c013c3","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão na parada de mão","tags_compatibilidade","Ombros","Ombros | Sem aparelhos | Casa","Ombros | Sem aparelhos | Casa","CORRIGIDO"
"media_bd75b8db827fe09fdf36","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão na parede","tags_secundarias","Casa | Academia","Tríceps | Sem aparelhos | Casa","Tríceps | Sem aparelhos | Casa","CORRIGIDO"
"media_bd75b8db827fe09fdf36","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão na parede","tags_compatibilidade","Peito","Peito | Tríceps | Sem aparelhos | Casa","Peito | Tríceps | Sem aparelhos | Casa","CORRIGIDO"
"media_b913453846005c55a728","C:\Users\bruno\Downloads\Exercicios renomeados\Flexão nórdica","tags_secundarias","Academia","Sem aparelhos | Casa","Sem aparelhos | Casa","CORRIGIDO"
